N,d,l,o,r,m,estimate,target
500,1,1.75,1.0,13,Sfit,-0.07554155955861673,0.0
1000,1,1.75,1.0,13,Sfit,-0.007508527201060128,0.0
500,2,1.75,1.0,13,Sfit,-0.0954284651033416,0.0
1000,2,1.75,1.0,13,Sfit,0.13525357941754373,0.0
500,3,1.75,1.0,13,Sfit,-0.1605433299039097,0.0
1000,3,1.75,1.0,13,Sfit,0.0417993384324492,0.0
500,4,1.75,1.0,13,Sfit,-0.06251559785486692,0.0
1000,4,1.75,1.0,13,Sfit,0.19762082588857066,0.0
500,1,0.75,1.4142135623730951,13,Sfit,-0.049082355285749675,0.0
1000,1,0.75,1.4142135623730951,13,Sfit,-0.023914658520079277,0.0
500,2,0.75,1.4142135623730951,13,Sfit,0.17780466681409046,0.0
1000,2,0.75,1.4142135623730951,13,Sfit,0.16571289081193377,0.0
500,3,0.75,1.4142135623730951,13,Sfit,0.19192016842815177,0.0
1000,3,0.75,1.4142135623730951,13,Sfit,0.08328519784051211,0.0
500,4,0.75,1.4142135623730951,13,Sfit,-0.1889128976388194,0.0
1000,4,0.75,1.4142135623730951,13,Sfit,0.010218828433614302,0.0
500,1,1.75,1.4142135623730951,13,Sfit,-0.07011857359821863,0.0
1000,1,1.75,1.4142135623730951,13,Sfit,-0.11093312369739906,0.0
500,2,1.75,1.4142135623730951,13,Sfit,-0.03583286268164164,0.0
1000,2,1.75,1.4142135623730951,13,Sfit,-0.05580115457404197,0.0
500,3,1.75,1.4142135623730951,13,Sfit,-0.06862642897925814,0.0
1000,3,1.75,1.4142135623730951,13,Sfit,0.2857259240428632,0.0
500,4,1.75,1.4142135623730951,13,Sfit,0.18340684017487896,0.0
1000,4,1.75,1.4142135623730951,13,Sfit,-0.06665348912527114,0.0
500,1,0.75,1.0,14,Sfit,0.11920380865086123,0.0
1000,1,0.75,1.0,14,Sfit,0.026327165017752625,0.0
500,2,0.75,1.0,14,Sfit,0.06824745313929112,0.0
1000,2,0.75,1.0,14,Sfit,0.11441958846049122,0.0
500,3,0.75,1.0,14,Sfit,0.02335362219753402,0.0
1000,3,0.75,1.0,14,Sfit,-0.12502148959736994,0.0
500,4,0.75,1.0,14,Sfit,-0.08910565754820793,0.0
1000,4,0.75,1.0,14,Sfit,0.04863139906034863,0.0
500,1,1.75,1.0,14,Sfit,-0.12642382635428975,0.0
1000,1,1.75,1.0,14,Sfit,-0.030197212706594315,0.0
500,2,1.75,1.0,14,Sfit,0.046607607943502743,0.0
1000,2,1.75,1.0,14,Sfit,0.06966211900846343,0.0
500,3,1.75,1.0,14,Sfit,-0.22071530693304287,0.0
1000,3,1.75,1.0,14,Sfit,0.26421085525432236,0.0
500,4,1.75,1.0,14,Sfit,-0.2656698692668157,0.0
1000,4,1.75,1.0,14,Sfit,0.025910574115374473,0.0
500,1,0.75,1.4142135623730951,14,Sfit,-0.10679765554723405,0.0
1000,1,0.75,1.4142135623730951,14,Sfit,-0.03143651953332301,0.0
500,2,0.75,1.4142135623730951,14,Sfit,0.3188560076733849,0.0
1000,2,0.75,1.4142135623730951,14,Sfit,0.11204741420411642,0.0
500,3,0.75,1.4142135623730951,14,Sfit,-0.17407353938032094,0.0
1000,3,0.75,1.4142135623730951,14,Sfit,0.1629829966774555,0.0
500,4,0.75,1.4142135623730951,14,Sfit,-0.07291699595255295,0.0
1000,4,0.75,1.4142135623730951,14,Sfit,0.19213929571029784,0.0
500,1,1.75,1.4142135623730951,14,Sfit,-0.009481236384983105,0.0
1000,1,1.75,1.4142135623730951,14,Sfit,-0.002164185949432058,0.0
500,2,1.75,1.4142135623730951,14,Sfit,0.0028099678669154804,0.0
1000,2,1.75,1.4142135623730951,14,Sfit,0.2075639024121861,0.0
500,3,1.75,1.4142135623730951,14,Sfit,0.2878267992701286,0.0
1000,3,1.75,1.4142135623730951,14,Sfit,-0.011241045847545901,0.0
500,4,1.75,1.4142135623730951,14,Sfit,0.1311863993503253,0.0
1000,4,1.75,1.4142135623730951,14,Sfit,0.07586398502122929,0.0
500,1,0.75,1.0,15,Sfit,0.020678949987893082,0.0
1000,1,0.75,1.0,15,Sfit,0.0504891400655041,0.0
500,2,0.75,1.0,15,Sfit,0.014680559832983235,0.0
1000,2,0.75,1.0,15,Sfit,-0.07576114568031662,0.0
500,3,0.75,1.0,15,Sfit,0.042910250083791325,0.0
1000,3,0.75,1.0,15,Sfit,0.09453146170480722,0.0
500,4,0.75,1.0,15,Sfit,0.15885200915882022,0.0
1000,4,0.75,1.0,15,Sfit,0.09136119125592916,0.0
500,1,1.75,1.0,15,Sfit,-0.0009603833302759138,0.0
1000,1,1.75,1.0,15,Sfit,-0.011938868311791964,0.0
500,2,1.75,1.0,15,Sfit,0.1307264756771842,0.0
1000,2,1.75,1.0,15,Sfit,0.11573971323241071,0.0
500,3,1.75,1.0,15,Sfit,0.24968994147359613,0.0
1000,3,1.75,1.0,15,Sfit,0.1708975145806717,0.0
500,4,1.75,1.0,15,Sfit,-0.03243038017429742,0.0
1000,4,1.75,1.0,15,Sfit,-0.04902047792056641,0.0
500,1,0.75,1.4142135623730951,15,Sfit,-0.050504566027001464,0.0
1000,1,0.75,1.4142135623730951,15,Sfit,0.048181723876355234,0.0
500,2,0.75,1.4142135623730951,15,Sfit,0.11128454627088509,0.0
1000,2,0.75,1.4142135623730951,15,Sfit,-0.03487272825882292,0.0
500,3,0.75,1.4142135623730951,15,Sfit,-0.07203252371349406,0.0
1000,3,0.75,1.4142135623730951,15,Sfit,0.1972661834157852,0.0
500,4,0.75,1.4142135623730951,15,Sfit,0.03581236552663951,0.0
1000,4,0.75,1.4142135623730951,15,Sfit,0.04833711281333872,0.0
500,1,1.75,1.4142135623730951,15,Sfit,-0.5043505339002239,0.0
1000,1,1.75,1.4142135623730951,15,Sfit,0.23448750298478815,0.0
500,2,1.75,1.4142135623730951,15,Sfit,0.1280978843819077,0.0
1000,2,1.75,1.4142135623730951,15,Sfit,-0.049473437841593304,0.0
500,3,1.75,1.4142135623730951,15,Sfit,-0.07342225213114555,0.0
1000,3,1.75,1.4142135623730951,15,Sfit,0.11741898117571449,0.0
500,4,1.75,1.4142135623730951,15,Sfit,0.05531196970877555,0.0
1000,4,1.75,1.4142135623730951,15,Sfit,-0.16666722529062658,0.0
500,1,0.75,1.0,16,Sfit,0.05725323457734671,0.0
1000,1,0.75,1.0,16,Sfit,-0.09713562789515509,0.0
500,2,0.75,1.0,16,Sfit,0.22916708730424318,0.0
1000,2,0.75,1.0,16,Sfit,0.0916751515190544,0.0
500,3,0.75,1.0,16,Sfit,0.20951554847570522,0.0
1000,3,0.75,1.0,16,Sfit,0.016467304536597442,0.0
500,4,0.75,1.0,16,Sfit,0.06161776180386793,0.0
1000,4,0.75,1.0,16,Sfit,-0.18206713340208663,0.0
500,1,1.75,1.0,16,Sfit,-0.02164981169191516,0.0
1000,1,1.75,1.0,16,Sfit,-0.019167362153211017,0.0
500,2,1.75,1.0,16,Sfit,0.1318900504012701,0.0
1000,2,1.75,1.0,16,Sfit,-0.10906564258397816,0.0
500,3,1.75,1.0,16,Sfit,0.11607354525317069,0.0
1000,3,1.75,1.0,16,Sfit,-0.04860494068174944,0.0
500,4,1.75,1.0,16,Sfit,0.07445626496581453,0.0
1000,4,1.75,1.0,16,Sfit,0.23915894509965724,0.0
500,1,0.75,1.4142135623730951,16,Sfit,0.13077165328929058,0.0
1000,1,0.75,1.4142135623730951,16,Sfit,0.015570225042143096,0.0
500,2,0.75,1.4142135623730951,16,Sfit,0.016040553041063263,0.0
1000,2,0.75,1.4142135623730951,16,Sfit,0.002542915817063897,0.0
500,3,0.75,1.4142135623730951,16,Sfit,0.08538478819271149,0.0
1000,3,0.75,1.4142135623730951,16,Sfit,0.03553407657062703,0.0
500,4,0.75,1.4142135623730951,16,Sfit,-0.2984297263612236,0.0
1000,4,0.75,1.4142135623730951,16,Sfit,0.08797321335948541,0.0
500,1,1.75,1.4142135623730951,16,Sfit,0.039491013838576575,0.0
1000,1,1.75,1.4142135623730951,16,Sfit,0.03845789351245463,0.0
500,2,1.75,1.4142135623730951,16,Sfit,0.09853628481562304,0.0
1000,2,1.75,1.4142135623730951,16,Sfit,-0.016181720764421578,0.0
500,3,1.75,1.4142135623730951,16,Sfit,-0.09439579749513566,0.0
1000,3,1.75,1.4142135623730951,16,Sfit,0.042079767043899624,0.0
500,4,1.75,1.4142135623730951,16,Sfit,-0.18728830264727536,0.0
1000,4,1.75,1.4142135623730951,16,Sfit,0.13463748717900154,0.0
500,1,0.75,1.0,17,Sfit,-0.14423590715029305,0.0
1000,1,0.75,1.0,17,Sfit,-0.048062169762489775,0.0
500,2,0.75,1.0,17,Sfit,0.14665321364821504,0.0
1000,2,0.75,1.0,17,Sfit,-0.051105558987553944,0.0
500,3,0.75,1.0,17,Sfit,0.20718454953554805,0.0
1000,3,0.75,1.0,17,Sfit,0.07418365882792369,0.0
500,4,0.75,1.0,17,Sfit,0.15226454977023202,0.0
1000,4,0.75,1.0,17,Sfit,0.12300367289141914,0.0
500,1,1.75,1.0,17,Sfit,0.09193535650899215,0.0
1000,1,1.75,1.0,17,Sfit,-0.05970778756804109,0.0
500,2,1.75,1.0,17,Sfit,0.07243199883425967,0.0
1000,2,1.75,1.0,17,Sfit,0.06852822118211166,0.0
500,3,1.75,1.0,17,Sfit,0.14566601160572978,0.0
1000,3,1.75,1.0,17,Sfit,0.12354564308739852,0.0
500,4,1.75,1.0,17,Sfit,-0.03219643040616105,0.0
1000,4,1.75,1.0,17,Sfit,-0.057534305436381813,0.0
500,1,0.75,1.4142135623730951,17,Sfit,-0.05542506141898157,0.0
1000,1,0.75,1.4142135623730951,17,Sfit,-0.08595423693182383,0.0
500,2,0.75,1.4142135623730951,17,Sfit,0.3200991900559986,0.0
1000,2,0.75,1.4142135623730951,17,Sfit,0.07101996418863521,0.0
500,3,0.75,1.4142135623730951,17,Sfit,-0.033226954006764335,0.0
1000,3,0.75,1.4142135623730951,17,Sfit,0.1120508226711929,0.0
500,4,0.75,1.4142135623730951,17,Sfit,0.07203342408254713,0.0
1000,4,0.75,1.4142135623730951,17,Sfit,-0.0980375859055711,0.0
500,1,1.75,1.4142135623730951,17,Sfit,0.04867933897593254,0.0
1000,1,1.75,1.4142135623730951,17,Sfit,0.048580746361859155,0.0
500,2,1.75,1.4142135623730951,17,Sfit,0.06840634997982831,0.0
1000,2,1.75,1.4142135623730951,17,Sfit,0.2115115510479426,0.0
500,3,1.75,1.4142135623730951,17,Sfit,0.027712500124762382,0.0
1000,3,1.75,1.4142135623730951,17,Sfit,0.15104846035630348,0.0
500,4,1.75,1.4142135623730951,17,Sfit,-0.05071866720099752,0.0
1000,4,1.75,1.4142135623730951,17,Sfit,-0.19886856293282085,0.0
500,1,0.75,1.0,18,Sfit,0.012016250464321844,0.0
1000,1,0.75,1.0,18,Sfit,0.005748465680529856,0.0
500,2,0.75,1.0,18,Sfit,-0.0019415084858879963,0.0
1000,2,0.75,1.0,18,Sfit,-0.015021518010488694,0.0
500,3,0.75,1.0,18,Sfit,0.04323060316252228,0.0
1000,3,0.75,1.0,18,Sfit,-0.05232793005825873,0.0
500,4,0.75,1.0,18,Sfit,0.023882855147118916,0.0
1000,4,0.75,1.0,18,Sfit,0.04315240395997279,0.0
500,1,1.75,1.0,18,Sfit,-0.05137158684499131,0.0
1000,1,1.75,1.0,18,Sfit,0.04883237564473205,0.0
500,2,1.75,1.0,18,Sfit,0.05021092105997759,0.0
1000,2,1.75,1.0,18,Sfit,0.09743168804307967,0.0
500,3,1.75,1.0,18,Sfit,0.48552219790813966,0.0
1000,3,1.75,1.0,18,Sfit,0.00021512590624358716,0.0
500,4,1.75,1.0,18,Sfit,-0.05923130140559736,0.0
1000,4,1.75,1.0,18,Sfit,0.0757140001323169,0.0
500,1,0.75,1.4142135623730951,18,Sfit,0.07905414630296234,0.0
1000,1,0.75,1.4142135623730951,18,Sfit,0.12347476503116611,0.0
500,2,0.75,1.4142135623730951,18,Sfit,0.1359778386523339,0.0
1000,2,0.75,1.4142135623730951,18,Sfit,0.12331645194702102,0.0
500,3,0.75,1.4142135623730951,18,Sfit,0.01055606349412927,0.0
1000,3,0.75,1.4142135623730951,18,Sfit,0.19512865842832863,0.0
500,4,0.75,1.4142135623730951,18,Sfit,0.11814690665853553,0.0
1000,4,0.75,1.4142135623730951,18,Sfit,-0.19647306565072042,0.0
500,1,1.75,1.4142135623730951,18,Sfit,-0.1322166501696089,0.0
1000,1,1.75,1.4142135623730951,18,Sfit,-0.14565781570784633,0.0
500,2,1.75,1.4142135623730951,18,Sfit,0.18770975221188568,0.0
1000,2,1.75,1.4142135623730951,18,Sfit,-0.08856284652452281,0.0
500,3,1.75,1.4142135623730951,18,Sfit,0.13913205298895642,0.0
1000,3,1.75,1.4142135623730951,18,Sfit,0.3068285529184675,0.0
500,4,1.75,1.4142135623730951,18,Sfit,0.036920750037172066,0.0
1000,4,1.75,1.4142135623730951,18,Sfit,0.09774609056577818,0.0
500,1,0.75,1.0,19,Sfit,-0.07467911663911311,0.0
1000,1,0.75,1.0,19,Sfit,-0.11544874736712253,0.0
500,2,0.75,1.0,19,Sfit,0.039499442179582844,0.0
1000,2,0.75,1.0,19,Sfit,0.055429328331264974,0.0
500,3,0.75,1.0,19,Sfit,0.21752572966397743,0.0
1000,3,0.75,1.0,19,Sfit,0.21902210267022604,0.0
500,4,0.75,1.0,19,Sfit,-0.10301240340548867,0.0
1000,4,0.75,1.0,19,Sfit,0.048491850888539925,0.0
500,1,1.75,1.0,19,Sfit,0.006795935389140297,0.0
1000,1,1.75,1.0,19,Sfit,0.11141411835936937,0.0
500,2,1.75,1.0,19,Sfit,0.05667295819464739,0.0
1000,2,1.75,1.0,19,Sfit,0.031761744817853224,0.0
500,3,1.75,1.0,19,Sfit,0.3185534255270754,0.0
1000,3,1.75,1.0,19,Sfit,-0.015025525624540738,0.0
500,4,1.75,1.0,19,Sfit,-0.07653712421772556,0.0
1000,4,1.75,1.0,19,Sfit,-0.06967420239855057,0.0
500,1,0.75,1.4142135623730951,19,Sfit,0.08255286927158868,0.0
1000,1,0.75,1.4142135623730951,19,Sfit,-0.023810100818077017,0.0
500,2,0.75,1.4142135623730951,19,Sfit,0.1460478990389602,0.0
1000,2,0.75,1.4142135623730951,19,Sfit,0.2728667080209206,0.0
500,3,0.75,1.4142135623730951,19,Sfit,0.09000244614990112,0.0
1000,3,0.75,1.4142135623730951,19,Sfit,0.06510302707457169,0.0
500,4,0.75,1.4142135623730951,19,Sfit,0.06799183106825328,0.0
1000,4,0.75,1.4142135623730951,19,Sfit,-0.09316799617128618,0.0
500,1,1.75,1.4142135623730951,19,Sfit,0.0585289233643435,0.0
1000,1,1.75,1.4142135623730951,19,Sfit,-0.05523548521470996,0.0
500,2,1.75,1.4142135623730951,19,Sfit,0.18947519628662132,0.0
1000,2,1.75,1.4142135623730951,19,Sfit,0.043955767093541855,0.0
500,3,1.75,1.4142135623730951,19,Sfit,-0.07112237206271685,0.0
1000,3,1.75,1.4142135623730951,19,Sfit,0.053033439025418905,0.0
500,4,1.75,1.4142135623730951,19,Sfit,-0.2563811322674682,0.0
1000,4,1.75,1.4142135623730951,19,Sfit,-0.11209520281858493,0.0
500,1,0.75,1.0,20,Sfit,0.07105818406114234,0.0
1000,1,0.75,1.0,20,Sfit,-0.012852622696731923,0.0
500,2,0.75,1.0,20,Sfit,-0.163494474061224,0.0
1000,2,0.75,1.0,20,Sfit,-0.09689222551474705,0.0
500,3,0.75,1.0,20,Sfit,0.14947094621938892,0.0
1000,3,0.75,1.0,20,Sfit,0.14340024129524953,0.0
500,4,0.75,1.0,20,Sfit,0.0982067468452645,0.0
1000,4,0.75,1.0,20,Sfit,-0.04959249378075947,0.0
500,1,1.75,1.0,20,Sfit,0.09390668042172921,0.0
1000,1,1.75,1.0,20,Sfit,0.022597253979574617,0.0
500,2,1.75,1.0,20,Sfit,-0.159814310183096,0.0
1000,2,1.75,1.0,20,Sfit,0.030676561792455325,0.0
500,3,1.75,1.0,20,Sfit,-0.014934110769868546,0.0
1000,3,1.75,1.0,20,Sfit,0.11359470413164909,0.0
500,4,1.75,1.0,20,Sfit,-0.14403330189348065,0.0
1000,4,1.75,1.0,20,Sfit,0.11163910429564475,0.0
500,1,0.75,1.4142135623730951,20,Sfit,0.03793565950381087,0.0
1000,1,0.75,1.4142135623730951,20,Sfit,0.12819080220423143,0.0
500,2,0.75,1.4142135623730951,20,Sfit,0.15478332022862284,0.0
1000,2,0.75,1.4142135623730951,20,Sfit,-0.10021773507580639,0.0
500,3,0.75,1.4142135623730951,20,Sfit,0.12055874008667167,0.0
1000,3,0.75,1.4142135623730951,20,Sfit,0.24465227382229074,0.0
500,4,0.75,1.4142135623730951,20,Sfit,0.02977900347966003,0.0
1000,4,0.75,1.4142135623730951,20,Sfit,-0.09415519063646455,0.0
500,1,1.75,1.4142135623730951,20,Sfit,0.012473026413439649,0.0
1000,1,1.75,1.4142135623730951,20,Sfit,-0.008588147579405452,0.0
500,2,1.75,1.4142135623730951,20,Sfit,-0.033068200239301654,0.0
1000,2,1.75,1.4142135623730951,20,Sfit,0.10242160404344651,0.0
500,3,1.75,1.4142135623730951,20,Sfit,-0.19068665621968023,0.0
1000,3,1.75,1.4142135623730951,20,Sfit,0.13504535407689133,0.0
500,4,1.75,1.4142135623730951,20,Sfit,0.14944909211412533,0.0
1000,4,1.75,1.4142135623730951,20,Sfit,-0.062304841086267895,0.0
500,1,0.75,1.0,21,Sfit,-0.13342029883549422,0.0
1000,1,0.75,1.0,21,Sfit,0.09601992543484139,0.0
500,2,0.75,1.0,21,Sfit,0.24984046324318915,0.0
1000,2,0.75,1.0,21,Sfit,0.03956548669959046,0.0
500,3,0.75,1.0,21,Sfit,0.16976951195682227,0.0
1000,3,0.75,1.0,21,Sfit,0.06239146625118238,0.0
500,4,0.75,1.0,21,Sfit,-0.07458538439267091,0.0
1000,4,0.75,1.0,21,Sfit,-0.10553395525490339,0.0
500,1,1.75,1.0,21,Sfit,0.08173832053977423,0.0
1000,1,1.75,1.0,21,Sfit,-0.11753355419376015,0.0
500,2,1.75,1.0,21,Sfit,0.31519739456249196,0.0
1000,2,1.75,1.0,21,Sfit,0.09717599220724756,0.0
500,3,1.75,1.0,21,Sfit,0.0049430463406223545,0.0
1000,3,1.75,1.0,21,Sfit,0.17614345586795804,0.0
500,4,1.75,1.0,21,Sfit,0.05665263419771254,0.0
1000,4,1.75,1.0,21,Sfit,0.09239264809783723,0.0
500,1,0.75,1.4142135623730951,21,Sfit,-0.08421939211442227,0.0
1000,1,0.75,1.4142135623730951,21,Sfit,0.14949937427021978,0.0
500,2,0.75,1.4142135623730951,21,Sfit,0.03990743125505988,0.0
1000,2,0.75,1.4142135623730951,21,Sfit,0.060307307598354565,0.0
500,3,0.75,1.4142135623730951,21,Sfit,-0.025555419619421194,0.0
1000,3,0.75,1.4142135623730951,21,Sfit,-0.084498890428333,0.0
500,4,0.75,1.4142135623730951,21,Sfit,0.13336134718938497,0.0
1000,4,0.75,1.4142135623730951,21,Sfit,-0.011842162264541434,0.0
500,1,1.75,1.4142135623730951,21,Sfit,0.19431770354502098,0.0
1000,1,1.75,1.4142135623730951,21,Sfit,0.17647360173388665,0.0
500,2,1.75,1.4142135623730951,21,Sfit,0.03796961849184518,0.0
1000,2,1.75,1.4142135623730951,21,Sfit,-0.04579009647746713,0.0
500,3,1.75,1.4142135623730951,21,Sfit,-0.028710556896653663,0.0
1000,3,1.75,1.4142135623730951,21,Sfit,0.04696548354476525,0.0
500,4,1.75,1.4142135623730951,21,Sfit,-0.23628773639909886,0.0
1000,4,1.75,1.4142135623730951,21,Sfit,0.03249535538224829,0.0
500,1,0.75,1.0,22,Sfit,0.1738330619121393,0.0
1000,1,0.75,1.0,22,Sfit,0.022898790773822696,0.0
500,2,0.75,1.0,22,Sfit,0.05696949952054556,0.0
1000,2,0.75,1.0,22,Sfit,-0.018006802532526015,0.0
500,3,0.75,1.0,22,Sfit,-0.12252843739925379,0.0
1000,3,0.75,1.0,22,Sfit,-0.02865740800436692,0.0
500,4,0.75,1.0,22,Sfit,0.08457907732534362,0.0
1000,4,0.75,1.0,22,Sfit,0.10904060510776896,0.0
500,1,1.75,1.0,22,Sfit,0.022222412259948615,0.0
1000,1,1.75,1.0,22,Sfit,-0.01718787190955984,0.0
500,2,1.75,1.0,22,Sfit,0.20286529023835437,0.0
1000,2,1.75,1.0,22,Sfit,-0.1301210565657321,0.0
500,3,1.75,1.0,22,Sfit,0.20547182288330126,0.0
1000,3,1.75,1.0,22,Sfit,0.08033230308219898,0.0
500,4,1.75,1.0,22,Sfit,-0.12793610096697924,0.0
1000,4,1.75,1.0,22,Sfit,0.07596194258279594,0.0
500,1,0.75,1.4142135623730951,22,Sfit,-0.11080331366839483,0.0
1000,1,0.75,1.4142135623730951,22,Sfit,-0.05816943034406845,0.0
500,2,0.75,1.4142135623730951,22,Sfit,0.06987274076094224,0.0
1000,2,0.75,1.4142135623730951,22,Sfit,0.041686697595615704,0.0
500,3,0.75,1.4142135623730951,22,Sfit,0.4104168418963361,0.0
1000,3,0.75,1.4142135623730951,22,Sfit,0.03293256577058688,0.0
500,4,0.75,1.4142135623730951,22,Sfit,-0.1896402380321623,0.0
1000,4,0.75,1.4142135623730951,22,Sfit,0.07276916541632046,0.0
500,1,1.75,1.4142135623730951,22,Sfit,-0.01273482651719067,0.0
1000,1,1.75,1.4142135623730951,22,Sfit,0.09994278306340242,0.0
500,2,1.75,1.4142135623730951,22,Sfit,-0.040934987201181945,0.0
1000,2,1.75,1.4142135623730951,22,Sfit,-0.007615897154150108,0.0
500,3,1.75,1.4142135623730951,22,Sfit,-0.04254456958464362,0.0
1000,3,1.75,1.4142135623730951,22,Sfit,0.14544129526892402,0.0
500,4,1.75,1.4142135623730951,22,Sfit,-0.11765959315472911,0.0
1000,4,1.75,1.4142135623730951,22,Sfit,0.08488706125124416,0.0
500,1,0.75,1.0,23,Sfit,0.058432727991691816,0.0
1000,1,0.75,1.0,23,Sfit,0.04274456786634419,0.0
500,2,0.75,1.0,23,Sfit,0.06371665576038513,0.0
1000,2,0.75,1.0,23,Sfit,-0.011292712350505541,0.0
500,3,0.75,1.0,23,Sfit,-0.29062685283123146,0.0
1000,3,0.75,1.0,23,Sfit,0.16730707183907936,0.0
500,4,0.75,1.0,23,Sfit,-0.0692701011531188,0.0
1000,4,0.75,1.0,23,Sfit,0.04253452078657907,0.0
500,1,1.75,1.0,23,Sfit,-0.05361015196045182,0.0
1000,1,1.75,1.0,23,Sfit,-0.014333154989739222,0.0
500,2,1.75,1.0,23,Sfit,0.14933829824729306,0.0
1000,2,1.75,1.0,23,Sfit,0.12367859500031461,0.0
500,3,1.75,1.0,23,Sfit,0.32850619871625325,0.0
1000,3,1.75,1.0,23,Sfit,0.14556463395612432,0.0
500,4,1.75,1.0,23,Sfit,0.011359410264496893,0.0
1000,4,1.75,1.0,23,Sfit,-0.16697773537486546,0.0
500,1,0.75,1.4142135623730951,23,Sfit,-0.04579015465032729,0.0
1000,1,0.75,1.4142135623730951,23,Sfit,-0.11585423238551132,0.0
500,2,0.75,1.4142135623730951,23,Sfit,0.2243091861742733,0.0
1000,2,0.75,1.4142135623730951,23,Sfit,-0.13010221410672948,0.0
500,3,0.75,1.4142135623730951,23,Sfit,0.2830029613126452,0.0
1000,3,0.75,1.4142135623730951,23,Sfit,0.12494504040688485,0.0
500,4,0.75,1.4142135623730951,23,Sfit,0.08989917318301907,0.0
1000,4,0.75,1.4142135623730951,23,Sfit,-0.047983248709689466,0.0
500,1,1.75,1.4142135623730951,23,Sfit,0.10087332009796728,0.0
1000,1,1.75,1.4142135623730951,23,Sfit,0.07425931173238423,0.0
500,2,1.75,1.4142135623730951,23,Sfit,0.02846770514537342,0.0
1000,2,1.75,1.4142135623730951,23,Sfit,0.019794952864597093,0.0
500,3,1.75,1.4142135623730951,23,Sfit,0.13377387211971514,0.0
1000,3,1.75,1.4142135623730951,23,Sfit,0.17846568789640294,0.0
500,4,1.75,1.4142135623730951,23,Sfit,0.07297241997946487,0.0
1000,4,1.75,1.4142135623730951,23,Sfit,0.04373282367588539,0.0
500,1,0.75,1.0,24,Sfit,0.038680498710979346,0.0
1000,1,0.75,1.0,24,Sfit,0.01849250261541825,0.0
500,2,0.75,1.0,24,Sfit,0.21459172919876507,0.0
1000,2,0.75,1.0,24,Sfit,-0.02981057057604953,0.0
500,3,0.75,1.0,24,Sfit,-0.08681539569373532,0.0
1000,3,0.75,1.0,24,Sfit,0.2504401008418238,0.0
500,4,0.75,1.0,24,Sfit,0.07161488525458293,0.0
1000,4,0.75,1.0,24,Sfit,-0.09181251031021062,0.0
500,1,1.75,1.0,24,Sfit,-0.015769625539729007,0.0
1000,1,1.75,1.0,24,Sfit,0.03421416294180465,0.0
500,2,1.75,1.0,24,Sfit,0.036973069993074634,0.0
1000,2,1.75,1.0,24,Sfit,0.06700349399821298,0.0
500,3,1.75,1.0,24,Sfit,0.032524414362892676,0.0
1000,3,1.75,1.0,24,Sfit,0.11682436232869277,0.0
500,4,1.75,1.0,24,Sfit,-0.054104520042247264,0.0
1000,4,1.75,1.0,24,Sfit,-0.028862580402869563,0.0
500,1,0.75,1.4142135623730951,24,Sfit,0.032787960005468526,0.0
1000,1,0.75,1.4142135623730951,24,Sfit,0.058216373109176905,0.0
500,2,0.75,1.4142135623730951,24,Sfit,-0.024780476098337872,0.0
1000,2,0.75,1.4142135623730951,24,Sfit,-0.1288420624657578,0.0
500,3,0.75,1.4142135623730951,24,Sfit,0.07242969467148697,0.0
1000,3,0.75,1.4142135623730951,24,Sfit,0.037622276282943165,0.0
500,4,0.75,1.4142135623730951,24,Sfit,-0.1762073923615885,0.0
1000,4,0.75,1.4142135623730951,24,Sfit,-0.05448265429459216,0.0
500,1,1.75,1.4142135623730951,24,Sfit,0.2700692701479342,0.0
1000,1,1.75,1.4142135623730951,24,Sfit,0.0776620137426658,0.0
500,2,1.75,1.4142135623730951,24,Sfit,0.12083756939295912,0.0
1000,2,1.75,1.4142135623730951,24,Sfit,0.08099224637182803,0.0
500,3,1.75,1.4142135623730951,24,Sfit,0.04335843177773939,0.0
1000,3,1.75,1.4142135623730951,24,Sfit,-0.08439842908934385,0.0
500,4,1.75,1.4142135623730951,24,Sfit,0.18590549754759844,0.0
1000,4,1.75,1.4142135623730951,24,Sfit,0.010179510005659871,0.0
500,1,0.75,1.0,25,Sfit,-0.02183214839289921,0.0
1000,1,0.75,1.0,25,Sfit,0.026831223772727758,0.0
500,2,0.75,1.0,25,Sfit,-0.1508260268430016,0.0
1000,2,0.75,1.0,25,Sfit,0.0987372329853462,0.0
500,3,0.75,1.0,25,Sfit,0.14577380638988002,0.0
1000,3,0.75,1.0,25,Sfit,0.18755392810192356,0.0
500,4,0.75,1.0,25,Sfit,0.09659394829280543,0.0
1000,4,0.75,1.0,25,Sfit,0.030303428945237146,0.0
500,1,1.75,1.0,25,Sfit,-0.06918561013302797,0.0
1000,1,1.75,1.0,25,Sfit,0.07197127184295476,0.0
500,2,1.75,1.0,25,Sfit,-0.04061792258540254,0.0
1000,2,1.75,1.0,25,Sfit,0.07353570355148745,0.0
500,3,1.75,1.0,25,Sfit,0.45524846713560274,0.0
1000,3,1.75,1.0,25,Sfit,0.22017498056717896,0.0
500,4,1.75,1.0,25,Sfit,-0.04134436408422762,0.0
1000,4,1.75,1.0,25,Sfit,0.0006025752008987615,0.0
500,1,0.75,1.4142135623730951,25,Sfit,-0.02040886565518913,0.0
1000,1,0.75,1.4142135623730951,25,Sfit,-0.04142426624000744,0.0
500,2,0.75,1.4142135623730951,25,Sfit,-0.013925082682154184,0.0
