N,d,l,o,r,m,estimate,target
1000,1,0.75,1.0,39,Smax,-0.0816218294139335,0.0
500,2,0.75,1.0,39,Smax,0.2453021948186525,0.0
1000,2,0.75,1.0,39,Smax,0.03791498318764125,0.0
500,3,0.75,1.0,39,Smax,0.051858244143277075,0.0
1000,3,0.75,1.0,39,Smax,0.17022601716940672,0.0
500,4,0.75,1.0,39,Smax,-0.05731929079270413,0.0
1000,4,0.75,1.0,39,Smax,0.04465330959958098,0.0
500,1,1.75,1.0,39,Smax,0.1858722305299805,0.0
1000,1,1.75,1.0,39,Smax,-0.09483585660064388,0.0
500,2,1.75,1.0,39,Smax,0.04615525017940323,0.0
1000,2,1.75,1.0,39,Smax,0.25160744949673947,0.0
500,3,1.75,1.0,39,Smax,0.5335446823002021,0.0
1000,3,1.75,1.0,39,Smax,0.11415549188458679,0.0
500,4,1.75,1.0,39,Smax,-0.04478835451718401,0.0
1000,4,1.75,1.0,39,Smax,-0.11736731886155041,0.0
500,1,0.75,1.4142135623730951,39,Smax,-0.027506659794391552,0.0
1000,1,0.75,1.4142135623730951,39,Smax,-0.07511448721128589,0.0
500,2,0.75,1.4142135623730951,39,Smax,0.11704226407212594,0.0
1000,2,0.75,1.4142135623730951,39,Smax,0.07425805861805465,0.0
500,3,0.75,1.4142135623730951,39,Smax,0.3200008570643212,0.0
1000,3,0.75,1.4142135623730951,39,Smax,0.23414547585030793,0.0
500,4,0.75,1.4142135623730951,39,Smax,-0.3091468181881546,0.0
1000,4,0.75,1.4142135623730951,39,Smax,-0.06180713755901018,0.0
500,1,1.75,1.4142135623730951,39,Smax,0.17920878868785026,0.0
1000,1,1.75,1.4142135623730951,39,Smax,0.2565647380272688,0.0
500,2,1.75,1.4142135623730951,39,Smax,0.0038424300168909925,0.0
1000,2,1.75,1.4142135623730951,39,Smax,0.046695922598793155,0.0
500,3,1.75,1.4142135623730951,39,Smax,0.1622401627702801,0.0
1000,3,1.75,1.4142135623730951,39,Smax,-0.10215438554072309,0.0
500,4,1.75,1.4142135623730951,39,Smax,0.1953675164946184,0.0
1000,4,1.75,1.4142135623730951,39,Smax,0.1260824228917608,0.0
500,1,0.75,1.0,40,Smax,-0.12537297084619975,0.0
1000,1,0.75,1.0,40,Smax,-0.014055933996074188,0.0
500,2,0.75,1.0,40,Smax,-0.09728147798982315,0.0
1000,2,0.75,1.0,40,Smax,0.058293119330351625,0.0
500,3,0.75,1.0,40,Smax,0.21154527350099783,0.0
1000,3,0.75,1.0,40,Smax,0.06365704764018773,0.0
500,4,0.75,1.0,40,Smax,-0.04235646726845589,0.0
1000,4,0.75,1.0,40,Smax,-0.1667479383158294,0.0
500,1,1.75,1.0,40,Smax,0.17896778198880342,0.0
1000,1,1.75,1.0,40,Smax,-0.02449329113221827,0.0
500,2,1.75,1.0,40,Smax,0.17409874516561494,0.0
1000,2,1.75,1.0,40,Smax,-0.06372505189063972,0.0
500,3,1.75,1.0,40,Smax,0.010231328942326555,0.0
1000,3,1.75,1.0,40,Smax,0.029422770889072525,0.0
500,4,1.75,1.0,40,Smax,-0.1841093524697933,0.0
1000,4,1.75,1.0,40,Smax,0.12723671901036201,0.0
500,1,0.75,1.4142135623730951,40,Smax,0.058253803998131085,0.0
1000,1,0.75,1.4142135623730951,40,Smax,0.10709624259728197,0.0
500,2,0.75,1.4142135623730951,40,Smax,0.0010283554200390247,0.0
1000,2,0.75,1.4142135623730951,40,Smax,0.06968462230010926,0.0
500,3,0.75,1.4142135623730951,40,Smax,-0.016442193653359492,0.0
1000,3,0.75,1.4142135623730951,40,Smax,0.10898673643849509,0.0
500,4,0.75,1.4142135623730951,40,Smax,-0.03281944393349859,0.0
1000,4,0.75,1.4142135623730951,40,Smax,0.04677832918146418,0.0
500,1,1.75,1.4142135623730951,40,Smax,0.12064744777484793,0.0
1000,1,1.75,1.4142135623730951,40,Smax,0.14900501379844908,0.0
500,2,1.75,1.4142135623730951,40,Smax,0.1019313206920185,0.0
1000,2,1.75,1.4142135623730951,40,Smax,-0.05591077034822454,0.0
500,3,1.75,1.4142135623730951,40,Smax,0.32027454585389326,0.0
1000,3,1.75,1.4142135623730951,40,Smax,0.15519098285824404,0.0
500,4,1.75,1.4142135623730951,40,Smax,-0.01968045069303957,0.0
1000,4,1.75,1.4142135623730951,40,Smax,0.04914675229923359,0.0
500,1,0.75,1.0,41,Smax,-0.10900440335545547,0.0
1000,1,0.75,1.0,41,Smax,-0.05004617176590114,0.0
500,2,0.75,1.0,41,Smax,0.01386025445993091,0.0
1000,2,0.75,1.0,41,Smax,0.12807387477014645,0.0
500,3,0.75,1.0,41,Smax,-0.003539582396152782,0.0
1000,3,0.75,1.0,41,Smax,0.3236892075131527,0.0
500,4,0.75,1.0,41,Smax,0.1507527377043656,0.0
1000,4,0.75,1.0,41,Smax,0.007564141331813354,0.0
500,1,1.75,1.0,41,Smax,-0.18135663756813472,0.0
1000,1,1.75,1.0,41,Smax,0.1581922893825874,0.0
500,2,1.75,1.0,41,Smax,-0.039740580320998385,0.0
1000,2,1.75,1.0,41,Smax,-0.0008336753655984264,0.0
500,3,1.75,1.0,41,Smax,0.25572528994865396,0.0
1000,3,1.75,1.0,41,Smax,-0.05352223900523923,0.0
500,4,1.75,1.0,41,Smax,-0.13876396888442363,0.0
1000,4,1.75,1.0,41,Smax,-0.10971550104238721,0.0
500,1,0.75,1.4142135623730951,41,Smax,0.22007025412614792,0.0
1000,1,0.75,1.4142135623730951,41,Smax,0.04516144107243632,0.0
500,2,0.75,1.4142135623730951,41,Smax,0.061956040411771954,0.0
1000,2,0.75,1.4142135623730951,41,Smax,0.186353631613129,0.0
500,3,0.75,1.4142135623730951,41,Smax,0.09747905713077368,0.0
1000,3,0.75,1.4142135623730951,41,Smax,0.1350077532383317,0.0
500,4,0.75,1.4142135623730951,41,Smax,0.06823162797134681,0.0
1000,4,0.75,1.4142135623730951,41,Smax,0.10401674463888468,0.0
500,1,1.75,1.4142135623730951,41,Smax,-0.13801563401335198,0.0
1000,1,1.75,1.4142135623730951,41,Smax,0.12272578477445152,0.0
500,2,1.75,1.4142135623730951,41,Smax,0.17273413823533476,0.0
1000,2,1.75,1.4142135623730951,41,Smax,0.2682314918110654,0.0
500,3,1.75,1.4142135623730951,41,Smax,0.1581736631892992,0.0
1000,3,1.75,1.4142135623730951,41,Smax,0.24155077854118565,0.0
500,4,1.75,1.4142135623730951,41,Smax,0.043138280839487536,0.0
1000,4,1.75,1.4142135623730951,41,Smax,0.0970858501339011,0.0
500,1,0.75,1.0,42,Smax,0.07558611691637368,0.0
1000,1,0.75,1.0,42,Smax,-0.0039619474877444355,0.0
500,2,0.75,1.0,42,Smax,-0.009159749619620027,0.0
1000,2,0.75,1.0,42,Smax,0.135602598947238,0.0
500,3,0.75,1.0,42,Smax,0.0565153964281682,0.0
1000,3,0.75,1.0,42,Smax,-0.1622078151530712,0.0
500,4,0.75,1.0,42,Smax,-0.1190420572256002,0.0
1000,4,0.75,1.0,42,Smax,0.03471554937441038,0.0
500,1,1.75,1.0,42,Smax,0.12342094478470025,0.0
1000,1,1.75,1.0,42,Smax,0.016972304459118907,0.0
500,2,1.75,1.0,42,Smax,0.10022879848983417,0.0
1000,2,1.75,1.0,42,Smax,0.022863370737816812,0.0
500,3,1.75,1.0,42,Smax,0.22229942581930912,0.0
1000,3,1.75,1.0,42,Smax,0.38208133102004843,0.0
500,4,1.75,1.0,42,Smax,-0.11422620960779133,0.0
1000,4,1.75,1.0,42,Smax,-0.03275123436431689,0.0
500,1,0.75,1.4142135623730951,42,Smax,-0.054489488260982606,0.0
1000,1,0.75,1.4142135623730951,42,Smax,-0.0173163122396345,0.0
500,2,0.75,1.4142135623730951,42,Smax,0.2055268123129339,0.0
1000,2,0.75,1.4142135623730951,42,Smax,0.06085500564073574,0.0
500,3,0.75,1.4142135623730951,42,Smax,0.2373878003390068,0.0
1000,3,0.75,1.4142135623730951,42,Smax,0.18566520422954041,0.0
500,4,0.75,1.4142135623730951,42,Smax,-0.1755188245051856,0.0
1000,4,0.75,1.4142135623730951,42,Smax,-0.04240788385344999,0.0
500,1,1.75,1.4142135623730951,42,Smax,0.03129243731285033,0.0
1000,1,1.75,1.4142135623730951,42,Smax,-0.03612309819887949,0.0
500,2,1.75,1.4142135623730951,42,Smax,0.21695185284141238,0.0
1000,2,1.75,1.4142135623730951,42,Smax,0.07007556606355818,0.0
500,3,1.75,1.4142135623730951,42,Smax,-0.29411839727871314,0.0
1000,3,1.75,1.4142135623730951,42,Smax,0.156375684608495,0.0
500,4,1.75,1.4142135623730951,42,Smax,0.09863639553746024,0.0
1000,4,1.75,1.4142135623730951,42,Smax,-0.012701400659929347,0.0
500,1,0.75,1.0,43,Smax,0.11740074129665411,0.0
1000,1,0.75,1.0,43,Smax,-0.0268871142742619,0.0
500,2,0.75,1.0,43,Smax,-0.07505560708205805,0.0
1000,2,0.75,1.0,43,Smax,0.004462376033508687,0.0
500,3,0.75,1.0,43,Smax,0.37248937257177583,0.0
1000,3,0.75,1.0,43,Smax,0.002224239231342698,0.0
500,4,0.75,1.0,43,Smax,-0.039508612397797474,0.0
1000,4,0.75,1.0,43,Smax,0.006203162183368479,0.0
500,1,1.75,1.0,43,Smax,0.030866052344596686,0.0
1000,1,1.75,1.0,43,Smax,0.039598495290618076,0.0
500,2,1.75,1.0,43,Smax,-0.00957376936181802,0.0
1000,2,1.75,1.0,43,Smax,0.06472124012951609,0.0
500,3,1.75,1.0,43,Smax,0.11152025384615724,0.0
1000,3,1.75,1.0,43,Smax,0.25541164856556675,0.0
500,4,1.75,1.0,43,Smax,0.029857137939639636,0.0
1000,4,1.75,1.0,43,Smax,-0.12497000552411329,0.0
500,1,0.75,1.4142135623730951,43,Smax,0.0800069721652049,0.0
1000,1,0.75,1.4142135623730951,43,Smax,0.06195993307932958,0.0
500,2,0.75,1.4142135623730951,43,Smax,-0.01585280576901462,0.0
1000,2,0.75,1.4142135623730951,43,Smax,-0.10328160589976736,0.0
500,3,0.75,1.4142135623730951,43,Smax,0.1420047558158207,0.0
1000,3,0.75,1.4142135623730951,43,Smax,-0.07170413705476043,0.0
500,4,0.75,1.4142135623730951,43,Smax,-0.003296907039504333,0.0
1000,4,0.75,1.4142135623730951,43,Smax,-0.07199181625996706,0.0
500,1,1.75,1.4142135623730951,43,Smax,-0.05270896226347552,0.0
1000,1,1.75,1.4142135623730951,43,Smax,-0.0284402208908428,0.0
500,2,1.75,1.4142135623730951,43,Smax,0.17181142248834455,0.0
1000,2,1.75,1.4142135623730951,43,Smax,0.12976014060043656,0.0
500,3,1.75,1.4142135623730951,43,Smax,0.2314359660665806,0.0
1000,3,1.75,1.4142135623730951,43,Smax,0.2670650693227433,0.0
500,4,1.75,1.4142135623730951,43,Smax,-0.016325270553990218,0.0
1000,4,1.75,1.4142135623730951,43,Smax,-0.1082632111568873,0.0
500,1,0.75,1.0,44,Smax,0.1347443673670772,0.0
1000,1,0.75,1.0,44,Smax,-0.023969838026107,0.0
500,2,0.75,1.0,44,Smax,0.11924215351902882,0.0
1000,2,0.75,1.0,44,Smax,0.06680108032852185,0.0
500,3,0.75,1.0,44,Smax,0.5063964049589138,0.0
1000,3,0.75,1.0,44,Smax,0.13772329465451003,0.0
500,4,0.75,1.0,44,Smax,-0.0022127535875749007,0.0
1000,4,0.75,1.0,44,Smax,-0.029072371300987106,0.0
500,1,1.75,1.0,44,Smax,0.09746049954366508,0.0
1000,1,1.75,1.0,44,Smax,-0.006537933213523573,0.0
500,2,1.75,1.0,44,Smax,0.15272133582788822,0.0
1000,2,1.75,1.0,44,Smax,0.0262621786629817,0.0
500,3,1.75,1.0,44,Smax,0.06539239949687649,0.0
1000,3,1.75,1.0,44,Smax,0.26293134902890836,0.0
500,4,1.75,1.0,44,Smax,-0.21738811684052328,0.0
1000,4,1.75,1.0,44,Smax,0.13381579433399152,0.0
500,1,0.75,1.4142135623730951,44,Smax,-0.05736895763318787,0.0
1000,1,0.75,1.4142135623730951,44,Smax,0.027929111054088258,0.0
500,2,0.75,1.4142135623730951,44,Smax,-0.09141046972184988,0.0
1000,2,0.75,1.4142135623730951,44,Smax,0.11597669333324648,0.0
500,3,0.75,1.4142135623730951,44,Smax,0.1861070703339909,0.0
1000,3,0.75,1.4142135623730951,44,Smax,0.10525568601680838,0.0
500,4,0.75,1.4142135623730951,44,Smax,-0.16943720923040498,0.0
1000,4,0.75,1.4142135623730951,44,Smax,-0.0020168745756072026,0.0
500,1,1.75,1.4142135623730951,44,Smax,-0.040774694812448296,0.0
1000,1,1.75,1.4142135623730951,44,Smax,-0.008272523969782484,0.0
500,2,1.75,1.4142135623730951,44,Smax,0.007046788819526055,0.0
1000,2,1.75,1.4142135623730951,44,Smax,0.08845653477743874,0.0
500,3,1.75,1.4142135623730951,44,Smax,0.25633087820992256,0.0
1000,3,1.75,1.4142135623730951,44,Smax,0.17782743767184464,0.0
500,4,1.75,1.4142135623730951,44,Smax,-0.07607420345033761,0.0
1000,4,1.75,1.4142135623730951,44,Smax,-0.007704546358574317,0.0
500,1,0.75,1.0,45,Smax,-0.12933919403091518,0.0
1000,1,0.75,1.0,45,Smax,-0.00792610602966893,0.0
500,2,0.75,1.0,45,Smax,-0.03274521344077084,0.0
1000,2,0.75,1.0,45,Smax,0.0670849473703041,0.0
500,3,0.75,1.0,45,Smax,0.39886354332572405,0.0
1000,3,0.75,1.0,45,Smax,0.11200074995040114,0.0
500,4,0.75,1.0,45,Smax,0.1510941144710976,0.0
1000,4,0.75,1.0,45,Smax,0.1713248648825141,0.0
500,1,1.75,1.0,45,Smax,-0.03189531869325965,0.0
1000,1,1.75,1.0,45,Smax,0.016317127128242345,0.0
500,2,1.75,1.0,45,Smax,0.09237511185887068,0.0
1000,2,1.75,1.0,45,Smax,0.04719861176165013,0.0
500,3,1.75,1.0,45,Smax,0.10917531865495478,0.0
1000,3,1.75,1.0,45,Smax,0.11382585869681117,0.0
500,4,1.75,1.0,45,Smax,0.12888045971503154,0.0
1000,4,1.75,1.0,45,Smax,-0.014215545241889147,0.0
500,1,0.75,1.4142135623730951,45,Smax,-0.0616062342058042,0.0
1000,1,0.75,1.4142135623730951,45,Smax,-0.07928776449916856,0.0
500,2,0.75,1.4142135623730951,45,Smax,-0.06619178853510232,0.0
1000,2,0.75,1.4142135623730951,45,Smax,0.16001656557565674,0.0
500,3,0.75,1.4142135623730951,45,Smax,0.06438115780482155,0.0
1000,3,0.75,1.4142135623730951,45,Smax,0.09388651023030718,0.0
500,4,0.75,1.4142135623730951,45,Smax,0.1451132652856389,0.0
1000,4,0.75,1.4142135623730951,45,Smax,-0.029115415318346077,0.0
500,1,1.75,1.4142135623730951,45,Smax,0.155504884596628,0.0
1000,1,1.75,1.4142135623730951,45,Smax,0.13112846946197615,0.0
500,2,1.75,1.4142135623730951,45,Smax,0.28765031578255773,0.0
1000,2,1.75,1.4142135623730951,45,Smax,0.08997847683980599,0.0
500,3,1.75,1.4142135623730951,45,Smax,0.1592482873522282,0.0
1000,3,1.75,1.4142135623730951,45,Smax,0.0931983999939483,0.0
500,4,1.75,1.4142135623730951,45,Smax,-0.024851396543660212,0.0
1000,4,1.75,1.4142135623730951,45,Smax,0.030212768453478863,0.0
500,1,0.75,1.0,46,Smax,0.042240466131422946,0.0
1000,1,0.75,1.0,46,Smax,-0.00886866989129101,0.0
500,2,0.75,1.0,46,Smax,0.022831032254325284,0.0
1000,2,0.75,1.0,46,Smax,0.05464088073725231,0.0
500,3,0.75,1.0,46,Smax,0.21348736193076917,0.0
1000,3,0.75,1.0,46,Smax,0.048416759511306764,0.0
500,4,0.75,1.0,46,Smax,0.01293492733765086,0.0
1000,4,0.75,1.0,46,Smax,0.08164568543399099,0.0
500,1,1.75,1.0,46,Smax,0.038785348200389105,0.0
1000,1,1.75,1.0,46,Smax,0.09774929540634329,0.0
500,2,1.75,1.0,46,Smax,0.20659246979351822,0.0
1000,2,1.75,1.0,46,Smax,0.035196720213003706,0.0
500,3,1.75,1.0,46,Smax,0.20659975258356747,0.0
1000,3,1.75,1.0,46,Smax,0.1046886400295895,0.0
500,4,1.75,1.0,46,Smax,-0.04758423548943635,0.0
1000,4,1.75,1.0,46,Smax,-0.01189600269747436,0.0
500,1,0.75,1.4142135623730951,46,Smax,0.007475744898179222,0.0
1000,1,0.75,1.4142135623730951,46,Smax,-0.09463609813198143,0.0
500,2,0.75,1.4142135623730951,46,Smax,0.13761173897447046,0.0
1000,2,0.75,1.4142135623730951,46,Smax,0.0770403355584557,0.0
500,3,0.75,1.4142135623730951,46,Smax,0.07507776691331636,0.0
1000,3,0.75,1.4142135623730951,46,Smax,0.0693101710178355,0.0
500,4,0.75,1.4142135623730951,46,Smax,0.14054519950453032,0.0
1000,4,0.75,1.4142135623730951,46,Smax,0.004439581773945078,0.0
500,1,1.75,1.4142135623730951,46,Smax,0.2606939135469409,0.0
1000,1,1.75,1.4142135623730951,46,Smax,0.10532771795321975,0.0
500,2,1.75,1.4142135623730951,46,Smax,-0.15852263165574315,0.0
1000,2,1.75,1.4142135623730951,46,Smax,0.08512463076655358,0.0
500,3,1.75,1.4142135623730951,46,Smax,0.09243291601594765,0.0
1000,3,1.75,1.4142135623730951,46,Smax,0.031319748654381044,0.0
500,4,1.75,1.4142135623730951,46,Smax,0.20639559361589913,0.0
1000,4,1.75,1.4142135623730951,46,Smax,0.0882576612841337,0.0
500,1,0.75,1.0,47,Smax,-0.0006071170026420991,0.0
1000,1,0.75,1.0,47,Smax,0.005937566199938863,0.0
500,2,0.75,1.0,47,Smax,-0.17232821725130987,0.0
1000,2,0.75,1.0,47,Smax,0.09802594208929677,0.0
500,3,0.75,1.0,47,Smax,0.5952781530171936,0.0
1000,3,0.75,1.0,47,Smax,0.1973669708071302,0.0
500,4,0.75,1.0,47,Smax,0.14975560533477078,0.0
1000,4,0.75,1.0,47,Smax,0.016206254977965344,0.0
500,1,1.75,1.0,47,Smax,0.023144491202242844,0.0
1000,1,1.75,1.0,47,Smax,0.020155497845522164,0.0
500,2,1.75,1.0,47,Smax,0.19168196118845487,0.0
1000,2,1.75,1.0,47,Smax,0.012285745897256551,0.0
500,3,1.75,1.0,47,Smax,0.10107330887777907,0.0
1000,3,1.75,1.0,47,Smax,0.1476420632335777,0.0
500,4,1.75,1.0,47,Smax,-0.1835479151069565,0.0
1000,4,1.75,1.0,47,Smax,0.02727355967115975,0.0
500,1,0.75,1.4142135623730951,47,Smax,0.07502228051979991,0.0
1000,1,0.75,1.4142135623730951,47,Smax,-0.01983542824968849,0.0
500,2,0.75,1.4142135623730951,47,Smax,0.005369212465033537,0.0
1000,2,0.75,1.4142135623730951,47,Smax,0.058726837564751576,0.0
500,3,0.75,1.4142135623730951,47,Smax,-0.1586327456212867,0.0
1000,3,0.75,1.4142135623730951,47,Smax,0.06838873038964478,0.0
500,4,0.75,1.4142135623730951,47,Smax,-0.24420612961790464,0.0
1000,4,0.75,1.4142135623730951,47,Smax,-0.013723793405056589,0.0
500,1,1.75,1.4142135623730951,47,Smax,0.08153722066106733,0.0
1000,1,1.75,1.4142135623730951,47,Smax,0.005411481122209958,0.0
500,2,1.75,1.4142135623730951,47,Smax,0.0860504987621926,0.0
1000,2,1.75,1.4142135623730951,47,Smax,0.09089696346019642,0.0
500,3,1.75,1.4142135623730951,47,Smax,0.42077059425981794,0.0
1000,3,1.75,1.4142135623730951,47,Smax,-0.010824191491376204,0.0
500,4,1.75,1.4142135623730951,47,Smax,-0.1713843299889191,0.0
1000,4,1.75,1.4142135623730951,47,Smax,-0.1885687567248012,0.0
500,1,0.75,1.0,48,Smax,-0.0927616569754772,0.0
1000,1,0.75,1.0,48,Smax,-0.04093494385393394,0.0
500,2,0.75,1.0,48,Smax,0.29949703253431875,0.0
1000,2,0.75,1.0,48,Smax,0.062405305066439154,0.0
500,3,0.75,1.0,48,Smax,0.09005347103885478,0.0
1000,3,0.75,1.0,48,Smax,0.13919872435466055,0.0
500,4,0.75,1.0,48,Smax,0.24507264931185088,0.0
1000,4,0.75,1.0,48,Smax,0.06334408418033517,0.0
500,1,1.75,1.0,48,Smax,0.07568998589878932,0.0
1000,1,1.75,1.0,48,Smax,0.0738442519804619,0.0
500,2,1.75,1.0,48,Smax,0.15246489034980434,0.0
1000,2,1.75,1.0,48,Smax,-0.029574377902736752,0.0
500,3,1.75,1.0,48,Smax,0.40336605739067,0.0
1000,3,1.75,1.0,48,Smax,0.11092612634996026,0.0
500,4,1.75,1.0,48,Smax,-0.10948795820112286,0.0
1000,4,1.75,1.0,48,Smax,0.044638120750275186,0.0
500,1,0.75,1.4142135623730951,48,Smax,0.07619584266756382,0.0
1000,1,0.75,1.4142135623730951,48,Smax,-0.016359183517420186,0.0
500,2,0.75,1.4142135623730951,48,Smax,-0.08765488132976722,0.0
1000,2,0.75,1.4142135623730951,48,Smax,0.006435250558140195,0.0
500,3,0.75,1.4142135623730951,48,Smax,0.16540592050215594,0.0
1000,3,0.75,1.4142135623730951,48,Smax,0.3251274044255461,0.0
500,4,0.75,1.4142135623730951,48,Smax,-0.12772116735347516,0.0
1000,4,0.75,1.4142135623730951,48,Smax,-0.10426601300927629,0.0
500,1,1.75,1.4142135623730951,48,Smax,0.004135591976905094,0.0
1000,1,1.75,1.4142135623730951,48,Smax,0.025793043666710935,0.0
500,2,1.75,1.4142135623730951,48,Smax,0.41628146216992523,0.0
1000,2,1.75,1.4142135623730951,48,Smax,0.13384074232599225,0.0
500,3,1.75,1.4142135623730951,48,Smax,0.24090306225527836,0.0
1000,3,1.75,1.4142135623730951,48,Smax,0.03596633905134746,0.0
500,4,1.75,1.4142135623730951,48,Smax,-0.04870916681485719,0.0
1000,4,1.75,1.4142135623730951,48,Smax,-0.15777765377962863,0.0
500,1,0.75,1.0,49,Smax,0.02209294005600831,0.0
1000,1,0.75,1.0,49,Smax,0.016547178784831647,0.0
500,2,0.75,1.0,49,Smax,-0.18632531013605583,0.0
1000,2,0.75,1.0,49,Smax,0.05230270549125748,0.0
500,3,0.75,1.0,49,Smax,-0.0022883017809147022,0.0
1000,3,0.75,1.0,49,Smax,0.3001015409242284,0.0
500,4,0.75,1.0,49,Smax,0.15058287902100415,0.0
1000,4,0.75,1.0,49,Smax,-0.3067229118971072,0.0
500,1,1.75,1.0,49,Smax,-0.028861484031531767,0.0
1000,1,1.75,1.0,49,Smax,-0.001899361882647401,0.0
500,2,1.75,1.0,49,Smax,-0.12081442733727424,0.0
1000,2,1.75,1.0,49,Smax,0.04143737524020352,0.0
500,3,1.75,1.0,49,Smax,0.1303001328516112,0.0
1000,3,1.75,1.0,49,Smax,0.08206944064048166,0.0
500,4,1.75,1.0,49,Smax,-0.11183503851758778,0.0
1000,4,1.75,1.0,49,Smax,-0.2051291136545087,0.0
500,1,0.75,1.4142135623730951,49,Smax,-0.17702555103973625,0.0
1000,1,0.75,1.4142135623730951,49,Smax,0.01238946071585841,0.0
500,2,0.75,1.4142135623730951,49,Smax,0.13538040772839674,0.0
1000,2,0.75,1.4142135623730951,49,Smax,0.011417050318657066,0.0
500,3,0.75,1.4142135623730951,49,Smax,0.06193116802359676,0.0
1000,3,0.75,1.4142135623730951,49,Smax,0.12688517084238204,0.0
500,4,0.75,1.4142135623730951,49,Smax,0.04570404946934913,0.0
1000,4,0.75,1.4142135623730951,49,Smax,0.16914985979921582,0.0
500,1,1.75,1.4142135623730951,49,Smax,-0.11150453751319232,0.0
1000,1,1.75,1.4142135623730951,49,Smax,-0.049511116299008444,0.0
500,2,1.75,1.4142135623730951,49,Smax,0.4211989307566525,0.0
1000,2,1.75,1.4142135623730951,49,Smax,0.08485760084397725,0.0
500,3,1.75,1.4142135623730951,49,Smax,0.28730826392293285,0.0
1000,3,1.75,1.4142135623730951,49,Smax,0.13077095955865706,0.0
500,4,1.75,1.4142135623730951,49,Smax,0.014966961869308959,0.0
1000,4,1.75,1.4142135623730951,49,Smax,-0.10640446389678926,0.0
500,1,0.75,1.0,50,Smax,0.14759350280160538,0.0
1000,1,0.75,1.0,50,Smax,-0.03339014395610521,0.0
500,2,0.75,1.0,50,Smax,0.09715778434883762,0.0
1000,2,0.75,1.0,50,Smax,-0.09419231520933123,0.0
500,3,0.75,1.0,50,Smax,0.32857521005972234,0.0
1000,3,0.75,1.0,50,Smax,-0.04341114583579159,0.0
500,4,0.75,1.0,50,Smax,-0.1207083695524048,0.0
1000,4,0.75,1.0,50,Smax,0.024217279304350015,0.0
500,1,1.75,1.0,50,Smax,0.017194946717047636,0.0
1000,1,1.75,1.0,50,Smax,0.004986730776062983,0.0
500,2,1.75,1.0,50,Smax,0.11438116528024155,0.0
1000,2,1.75,1.0,50,Smax,0.07007325935000884,0.0
500,3,1.75,1.0,50,Smax,0.15130076871894846,0.0
1000,3,1.75,1.0,50,Smax,0.01409225231003129,0.0
500,4,1.75,1.0,50,Smax,0.18998214846219091,0.0
1000,4,1.75,1.0,50,Smax,-0.09136489847334586,0.0
500,1,0.75,1.4142135623730951,50,Smax,0.057211003705510896,0.0
1000,1,0.75,1.4142135623730951,50,Smax,0.005396597499501263,0.0
500,2,0.75,1.4142135623730951,50,Smax,0.07422570337277162,0.0
1000,2,0.75,1.4142135623730951,50,Smax,0.12511549756109655,0.0
500,3,0.75,1.4142135623730951,50,Smax,0.21279364436874904,0.0
1000,3,0.75,1.4142135623730951,50,Smax,0.16313190236973515,0.0
500,4,0.75,1.4142135623730951,50,Smax,-0.16735830606196767,0.0
1000,4,0.75,1.4142135623730951,50,Smax,-0.07710036340343446,0.0
500,1,1.75,1.4142135623730951,50,Smax,0.00265688422125964,0.0
1000,1,1.75,1.4142135623730951,50,Smax,0.014356874430365917,0.0
500,2,1.75,1.4142135623730951,50,Smax,0.1422737360047492,0.0
1000,2,1.75,1.4142135623730951,50,Smax,0.05241918726254846,0.0
500,3,1.75,1.4142135623730951,50,Smax,0.13598856252494673,0.0
1000,3,1.75,1.4142135623730951,50,Smax,0.09427433577328695,0.0
500,4,1.75,1.4142135623730951,50,Smax,0.2247336991021782,0.0
1000,4,1.75,1.4142135623730951,50,Smax,-0.11781741817453452,0.0
500,1,0.75,1.0,51,Smax,0.1584441348349857,0.0
1000,1,0.75,1.0,51,Smax,0.020906602882632692,0.0
500,2,0.75,1.0,51,Smax,0.2103538325413274,0.0
1000,2,0.75,1.0,51,Smax,0.11405818826092586,0.0
500,3,0.75,1.0,51,Smax,-0.010673906541380306,0.0
1000,3,0.75,1.0,51,Smax,0.08809935378019541,0.0
500,4,0.75,1.0,51,Smax,0.10088941230512555,0.0
1000,4,0.75,1.0,51,Smax,-0.011517098786774739,0.0
500,1,1.75,1.0,51,Smax,-0.02823816556359633,0.0
1000,1,1.75,1.0,51,Smax,-0.04531246588538255,0.0
500,2,1.75,1.0,51,Smax,0.000785710650121175,0.0
1000,2,1.75,1.0,51,Smax,0.013041681478874871,0.0
500,3,1.75,1.0,51,Smax,0.0663283035542573,0.0
1000,3,1.75,1.0,51,Smax,0.07400436349034502,0.0
500,4,1.75,1.0,51,Smax,-0.12074229021047381,0.0
1000,4,1.75,1.0,51,Smax,-0.1676210256830326,0.0
500,1,0.75,1.4142135623730951,51,Smax,-0.02094852863296667,0.0
1000,1,0.75,1.4142135623730951,51,Smax,-0.009614901451137565,0.0
500,2,0.75,1.4142135623730951,51,Smax,0.04054024653500659,0.0
1000,2,0.75,1.4142135623730951,51,Smax,-0.13682665312383907,0.0
500,3,0.75,1.4142135623730951,51,Smax,-0.28323703645820186,0.0
1000,3,0.75,1.4142135623730951,51,Smax,0.19444391346093146,0.0
500,4,0.75,1.4142135623730951,51,Smax,-0.19928968455736665,0.0
1000,4,0.75,1.4142135623730951,51,Smax,-0.0027318058014150926,0.0
